id,x,y,disease,severity,temperature,humidity,moisture,ph,priority_score
plant-2802,43,5,healthy,0.0,35.01,45.79,48.08,5.84,0.0
plant-2803,4,45,healthy,0.0,26.54,40.5,64.76,6.94,0.0
plant-2804,16,47,healthy,0.0,16.2,90.61,20.43,7.1,0.0
plant-2805,6,0,early_blight,0.548,35.56,30.62,44.34,5.58,0.548
plant-2806,27,20,healthy,0.0,20.36,40.58,27.33,6.16,0.0
plant-2807,1,31,late_blight,0.891,18.13,47.37,16.68,7.38,1.0
plant-2808,37,18,nutrient_deficiency,0.83,19.63,86.02,33.54,6.82,0.747
plant-2809,46,30,healthy,0.0,26.28,79.68,27.19,7.27,0.0
plant-2810,15,21,healthy,0.0,30.67,47.67,51.1,7.09,0.0
plant-2811,13,46,healthy,0.0,29.1,71.96,40.71,7.91,0.0
plant-2812,26,13,healthy,0.0,27.85,89.8,51.62,7.65,0.0
plant-2813,0,11,mold,0.642,30.76,66.52,18.3,6.06,0.892
plant-2814,10,22,healthy,0.0,23.76,30.2,25.0,6.69,0.0
plant-2815,47,29,mold,0.796,19.77,63.27,66.49,5.55,0.796
plant-2816,5,12,nutrient_deficiency,0.78,30.94,34.41,12.87,7.85,1.0
plant-2817,7,1,healthy,0.0,34.27,50.94,13.57,6.93,0.0
plant-2818,4,37,late_blight,0.527,30.05,61.64,17.62,7.42,0.893
plant-2819,19,26,early_blight,0.45,17.0,30.62,42.5,6.56,0.45
plant-2820,27,7,healthy,0.0,35.23,48.0,29.64,7.28,0.0
plant-2821,33,18,healthy,0.0,19.74,55.75,21.49,7.01,0.0
plant-2822,26,13,nutrient_deficiency,0.253,35.43,70.43,58.51,5.7,0.228
plant-2823,17,18,healthy,0.0,36.5,83.62,34.22,7.19,0.0
plant-2824,14,38,healthy,0.0,32.6,56.26,5.7,7.33,0.0
plant-2825,42,44,mold,0.868,19.74,60.67,49.91,6.58,0.868
plant-2826,14,21,healthy,0.0,29.22,31.42,16.52,5.56,0.0
plant-2827,30,21,healthy,0.0,18.72,63.91,39.27,6.96,0.0
plant-2828,0,35,late_blight,0.915,19.28,63.52,26.09,6.86,1.0
plant-2829,25,31,early_blight,0.936,25.71,40.96,5.51,7.42,1.0
plant-2830,42,24,healthy,0.0,37.24,55.15,66.9,6.77,0.0
plant-2831,44,18,healthy,0.0,36.8,36.98,33.53,5.79,0.0
plant-2832,43,29,healthy,0.0,30.71,51.88,17.18,6.05,0.0
plant-2833,36,4,mold,0.488,16.81,85.53,21.26,6.67,0.63
plant-2834,38,17,healthy,0.0,19.8,43.72,54.83,6.3,0.0
plant-2835,42,21,nutrient_deficiency,0.553,26.78,34.41,39.56,7.55,0.498
plant-2836,5,43,nutrient_deficiency,0.856,30.84,54.03,63.76,6.9,0.77
plant-2837,10,27,healthy,0.0,17.85,59.75,23.77,6.46,0.0
plant-2838,12,29,healthy,0.0,30.4,65.69,58.16,7.9,0.0
plant-2839,21,41,healthy,0.0,23.93,65.97,19.71,7.32,0.0
plant-2840,33,22,healthy,0.0,28.22,36.29,28.02,5.92,0.0
plant-2841,27,10,nutrient_deficiency,0.451,21.78,68.53,54.77,5.82,0.406
plant-2842,34,42,healthy,0.0,17.5,83.53,42.44,7.54,0.0
plant-2843,21,14,early_blight,0.924,29.01,34.22,67.94,7.37,0.924
plant-2844,10,49,healthy,0.0,23.38,78.99,29.07,7.59,0.0
plant-2845,18,21,healthy,0.0,21.01,51.75,67.91,7.62,0.0
plant-2846,1,11,healthy,0.0,35.62,71.61,45.45,6.38,0.0
plant-2847,3,49,healthy,0.0,32.82,43.1,67.24,7.43,0.0
plant-2848,28,27,mold,0.539,20.09,46.71,8.79,6.24,0.92
plant-2849,40,1,nutrient_deficiency,0.483,19.04,69.75,28.06,7.53,0.463
plant-2850,0,3,healthy,0.0,28.39,82.81,18.21,7.04,0.0
plant-2851,36,42,healthy,0.0,31.49,68.57,63.36,5.73,0.0
plant-2852,13,16,healthy,0.0,37.02,75.96,66.54,6.82,0.0
plant-2853,3,42,mold,0.898,28.36,39.48,5.83,6.3,1.0
plant-2854,23,27,healthy,0.0,23.46,52.92,66.53,7.3,0.0
plant-2855,10,42,healthy,0.0,29.73,61.82,35.82,7.41,0.0
plant-2856,45,8,late_blight,0.291,26.07,73.52,41.71,6.59,0.349
plant-2857,42,4,mold,0.372,28.77,77.61,49.07,5.81,0.372
plant-2858,47,34,healthy,0.0,36.02,80.71,25.8,6.55,0.0
plant-2859,3,1,late_blight,0.875,34.16,33.83,45.87,6.74,1.0
plant-2860,33,49,early_blight,0.531,32.45,40.37,18.1,6.34,0.742
plant-2861,48,21,healthy,0.0,18.52,52.77,53.08,6.16,0.0
plant-2862,27,26,healthy,0.0,23.54,59.52,9.61,7.18,0.0
plant-2863,5,49,healthy,0.0,15.25,47.6,16.14,6.44,0.0
plant-2864,26,11,healthy,0.0,20.09,38.19,44.78,5.82,0.0
plant-2865,43,13,healthy,0.0,34.36,77.33,18.27,6.16,0.0
plant-2866,32,20,late_blight,0.81,31.05,34.08,36.5,5.77,0.972
plant-2867,20,35,late_blight,0.246,16.61,54.14,7.44,6.96,0.517
plant-2868,6,9,nutrient_deficiency,0.359,16.34,93.18,53.27,6.6,0.323
plant-2869,42,49,mold,0.787,28.68,63.84,32.55,6.16,0.787
plant-2870,5,11,healthy,0.0,20.56,31.3,13.16,7.28,0.0
plant-2871,15,44,healthy,0.0,16.36,86.03,25.76,6.89,0.0
plant-2872,43,14,healthy,0.0,32.61,75.56,14.79,7.33,0.0
plant-2873,37,2,healthy,0.0,19.22,38.09,63.74,6.12,0.0
plant-2874,18,46,mold,0.378,37.82,57.24,51.33,5.76,0.378
plant-2875,39,7,nutrient_deficiency,0.383,31.79,37.77,55.24,7.26,0.345
plant-2876,21,40,healthy,0.0,15.45,33.5,63.89,5.84,0.0
plant-2877,32,32,early_blight,0.933,21.79,34.8,19.2,5.71,1.0
plant-2878,29,3,healthy,0.0,20.06,90.86,41.16,6.47,0.0
plant-2879,12,15,healthy,0.0,17.19,51.35,6.93,6.58,0.0
plant-2880,14,34,late_blight,0.252,30.41,77.13,22.22,7.36,0.381
plant-2881,25,6,early_blight,0.267,24.38,57.43,63.65,7.89,0.267
plant-2882,2,48,healthy,0.0,36.68,92.94,62.88,7.5,0.0
plant-2883,17,17,healthy,0.0,26.94,81.99,59.59,6.61,0.0
plant-2884,31,32,healthy,0.0,21.51,89.51,50.99,5.76,0.0
plant-2885,43,44,early_blight,0.296,26.64,79.77,49.95,7.9,0.296
plant-2886,9,40,nutrient_deficiency,0.802,21.66,40.6,51.61,6.3,0.722
plant-2887,4,44,healthy,0.0,25.6,51.68,46.82,7.93,0.0
plant-2888,44,35,healthy,0.0,30.87,90.76,67.78,6.94,0.0
plant-2889,39,33,late_blight,0.844,24.73,78.6,67.87,7.06,1.0
plant-2890,34,12,healthy,0.0,23.61,31.18,59.52,7.69,0.0
plant-2891,42,34,healthy,0.0,28.94,78.81,5.4,5.97,0.0
plant-2892,33,39,mold,0.543,21.05,39.4,41.95,6.76,0.543
plant-2893,47,26,healthy,0.0,18.27,87.55,32.8,7.25,0.0
plant-2894,40,31,late_blight,0.419,35.49,46.98,69.37,6.38,0.503
plant-2895,9,27,healthy,0.0,23.53,62.67,42.9,6.22,0.0
plant-2896,38,32,late_blight,0.836,24.32,84.54,61.33,7.51,1.0
plant-2897,40,7,healthy,0.0,30.08,48.97,8.76,7.69,0.0
plant-2898,13,23,healthy,0.0,24.68,68.18,51.35,7.77,0.0
plant-2899,7,32,healthy,0.0,25.98,86.92,15.49,7.73,0.0
plant-2900,0,49,early_blight,0.755,21.66,33.01,52.15,7.24,0.755
plant-2901,44,17,healthy,0.0,37.21,36.83,68.09,6.78,0.0
plant-2902,34,12,healthy,0.0,35.48,40.86,58.73,5.94,0.0
plant-2903,30,31,healthy,0.0,26.22,47.52,10.93,6.11,0.0
plant-2904,43,9,early_blight,0.821,28.68,78.2,34.72,5.68,0.821
plant-2905,25,14,nutrient_deficiency,0.471,33.28,36.82,37.18,7.48,0.424
plant-2906,11,44,healthy,0.0,30.46,72.77,8.81,5.6,0.0
plant-2907,30,41,healthy,0.0,25.45,35.74,18.26,7.22,0.0
plant-2908,8,6,nutrient_deficiency,0.747,30.14,31.54,19.9,5.88,0.899
plant-2909,7,7,healthy,0.0,20.02,93.32,52.54,6.51,0.0
plant-2910,15,41,early_blight,0.531,25.18,78.92,8.87,5.73,0.905
plant-2911,17,36,healthy,0.0,21.17,54.76,14.28,6.71,0.0
plant-2912,29,10,healthy,0.0,32.8,70.52,64.28,7.24,0.0
plant-2913,10,33,healthy,0.0,27.91,72.56,14.8,6.32,0.0
plant-2914,12,10,healthy,0.0,15.04,37.35,26.99,7.16,0.0
plant-2915,42,8,healthy,0.0,20.13,45.33,23.03,6.0,0.0
plant-2916,45,7,healthy,0.0,32.53,57.0,53.11,7.46,0.0
plant-2917,34,48,late_blight,0.478,29.29,79.88,44.17,5.8,0.574
plant-2918,1,0,late_blight,0.779,37.51,77.87,34.1,5.56,0.935
plant-2919,24,23,nutrient_deficiency,0.682,30.41,82.41,11.88,6.94,0.985
plant-2920,29,9,early_blight,0.761,15.69,63.99,21.14,7.84,0.986
plant-2921,44,5,healthy,0.0,16.6,62.25,8.36,6.77,0.0
plant-2922,40,1,early_blight,0.549,18.04,44.66,64.85,5.73,0.549
plant-2923,10,19,healthy,0.0,20.28,45.88,57.97,6.6,0.0
plant-2924,27,21,healthy,0.0,20.42,50.84,56.66,7.91,0.0
plant-2925,8,43,nutrient_deficiency,0.546,16.49,74.0,33.11,7.23,0.491
plant-2926,46,29,late_blight,0.278,16.31,80.32,14.07,6.4,0.511
plant-2927,33,26,healthy,0.0,25.12,80.0,43.23,6.0,0.0
plant-2928,9,29,healthy,0.0,36.34,45.43,19.58,5.61,0.0
plant-2929,3,36,healthy,0.0,25.1,76.27,19.96,5.63,0.0
plant-2930,7,24,healthy,0.0,37.66,93.87,46.97,5.58,0.0
plant-2931,11,22,healthy,0.0,32.12,40.52,36.64,6.29,0.0
plant-2932,42,47,healthy,0.0,34.19,93.27,53.95,6.3,0.0
plant-2933,13,41,late_blight,0.329,19.79,32.57,35.43,7.29,0.395
plant-2934,1,14,healthy,0.0,25.17,72.63,45.72,5.85,0.0
plant-2935,36,35,healthy,0.0,23.33,90.49,37.51,7.78,0.0
plant-2936,10,10,healthy,0.0,33.99,82.83,40.71,7.39,0.0
plant-2937,1,23,healthy,0.0,23.63,36.89,12.74,5.82,0.0
plant-2938,43,46,early_blight,0.976,35.8,69.41,40.66,5.78,0.976
plant-2939,46,1,nutrient_deficiency,0.374,37.37,30.03,9.22,6.09,0.57
plant-2940,7,43,healthy,0.0,35.6,41.78,51.34,7.05,0.0
plant-2941,41,13,healthy,0.0,17.34,32.54,13.01,7.6,0.0
plant-2942,22,11,late_blight,0.781,33.74,78.68,44.96,6.5,0.937
plant-2943,49,26,healthy,0.0,18.54,56.72,57.77,7.96,0.0
plant-2944,31,28,healthy,0.0,21.12,46.1,58.86,6.92,0.0
plant-2945,34,32,early_blight,0.628,26.49,30.22,61.25,6.36,0.628
plant-2946,20,8,healthy,0.0,29.78,60.94,69.04,7.8,0.0
plant-2947,38,32,healthy,0.0,17.21,51.69,52.7,6.41,0.0
plant-2948,36,15,mold,0.965,22.68,78.63,55.77,7.22,0.965
plant-2949,1,43,healthy,0.0,15.54,94.83,50.07,7.07,0.0
plant-2950,3,36,healthy,0.0,24.93,50.25,69.83,7.0,0.0
plant-2951,19,22,healthy,0.0,33.7,77.7,41.23,6.13,0.0
plant-2952,46,21,mold,0.37,31.11,47.7,29.99,7.81,0.37
plant-2953,34,27,healthy,0.0,34.84,83.6,21.57,7.37,0.0
plant-2954,34,32,healthy,0.0,37.42,74.91,31.84,6.43,0.0
plant-2955,32,44,healthy,0.0,22.37,75.16,42.52,6.74,0.0
plant-2956,32,28,healthy,0.0,17.96,65.61,15.78,6.86,0.0
plant-2957,27,6,early_blight,0.368,29.96,81.47,33.83,5.82,0.368
plant-2958,43,42,healthy,0.0,24.43,84.93,30.76,6.48,0.0
plant-2959,41,42,healthy,0.0,21.52,59.46,54.87,6.82,0.0
plant-2960,13,44,healthy,0.0,28.05,42.27,17.77,7.19,0.0
plant-2961,40,4,healthy,0.0,25.73,68.33,30.8,6.07,0.0
plant-2962,43,10,healthy,0.0,28.79,31.57,21.64,7.86,0.0
plant-2963,35,37,healthy,0.0,26.05,36.75,47.2,5.81,0.0
plant-2964,24,6,healthy,0.0,33.17,85.79,31.39,6.5,0.0
plant-2965,11,8,mold,0.842,15.94,36.46,27.71,6.98,0.906
plant-2966,21,31,healthy,0.0,23.23,64.54,28.91,7.53,0.0
plant-2967,49,25,healthy,0.0,24.2,84.4,49.81,6.67,0.0
plant-2968,6,25,mold,0.346,34.16,43.11,10.88,7.55,0.566
plant-2969,40,29,late_blight,0.375,15.4,39.79,51.47,7.56,0.45
plant-2970,25,11,healthy,0.0,35.95,68.13,10.82,5.86,0.0
plant-2971,22,15,healthy,0.0,19.04,36.43,19.77,5.65,0.0
plant-2972,33,17,late_blight,0.881,37.62,58.25,54.82,6.86,1.0
plant-2973,47,10,healthy,0.0,28.33,74.8,20.67,7.11,0.0
plant-2974,11,30,nutrient_deficiency,0.303,30.21,47.71,51.07,6.49,0.273
plant-2975,0,22,healthy,0.0,21.91,51.46,69.66,7.44,0.0
plant-2976,1,42,healthy,0.0,20.17,82.77,52.35,6.38,0.0
plant-2977,1,47,healthy,0.0,16.94,47.72,61.93,6.77,0.0
plant-2978,25,41,mold,0.949,27.26,35.28,10.86,7.12,1.0
plant-2979,32,19,healthy,0.0,25.18,50.73,15.51,6.04,0.0
plant-2980,37,35,nutrient_deficiency,0.487,31.64,87.13,18.28,6.55,0.61
plant-2981,43,40,healthy,0.0,27.73,71.59,69.82,6.25,0.0
plant-2982,14,16,healthy,0.0,36.76,40.22,51.98,7.24,0.0
plant-2983,30,35,early_blight,0.833,20.1,54.24,20.27,6.68,1.0
plant-2984,2,11,mold,0.623,34.91,41.43,21.77,7.91,0.794
plant-2985,14,35,healthy,0.0,22.85,74.04,29.76,6.51,0.0
plant-2986,17,9,healthy,0.0,15.62,49.2,25.23,6.45,0.0
plant-2987,2,16,healthy,0.0,30.06,69.94,59.32,7.56,0.0
plant-2988,0,29,early_blight,0.715,37.62,41.77,46.66,6.06,0.715
plant-2989,36,10,healthy,0.0,29.94,81.29,51.27,7.13,0.0
plant-2990,13,32,late_blight,0.929,28.21,36.9,41.28,5.85,1.0
plant-2991,36,24,early_blight,0.453,26.51,37.22,29.24,6.44,0.464
plant-2992,4,28,healthy,0.0,37.94,52.56,60.91,5.57,0.0
plant-2993,48,29,healthy,0.0,15.2,87.26,24.44,7.25,0.0
plant-2994,42,48,early_blight,0.539,35.5,79.01,60.97,7.93,0.539
plant-2995,29,1,healthy,0.0,19.48,31.17,32.18,5.76,0.0
plant-2996,40,1,healthy,0.0,20.42,79.54,25.56,7.69,0.0
plant-2997,28,46,healthy,0.0,27.74,50.55,27.78,6.45,0.0
plant-2998,0,44,healthy,0.0,33.48,63.16,53.05,7.93,0.0
plant-2999,6,39,late_blight,0.828,26.2,33.79,18.17,6.08,1.0
plant-3000,29,32,early_blight,0.399,26.68,88.22,36.12,6.4,0.399
plant-3001,6,25,healthy,0.0,24.45,69.82,62.45,6.97,0.0
plant-3002,15,47,healthy,0.0,36.06,48.98,66.28,5.68,0.0
plant-3003,32,3,healthy,0.0,24.15,71.53,15.45,7.02,0.0
plant-3004,12,48,healthy,0.0,26.27,43.93,38.03,7.82,0.0
plant-3005,33,18,late_blight,0.268,20.68,45.64,15.92,5.89,0.473
plant-3006,17,44,mold,0.972,29.64,78.31,66.43,7.99,0.972
plant-3007,9,24,nutrient_deficiency,0.861,33.53,89.28,42.61,6.62,0.775
plant-3008,12,35,healthy,0.0,34.14,56.14,55.25,7.24,0.0
plant-3009,7,45,healthy,0.0,22.77,91.09,5.51,6.93,0.0
plant-3010,45,1,early_blight,0.644,36.38,54.35,61.42,5.84,0.644
plant-3011,44,9,healthy,0.0,37.72,47.31,55.15,7.43,0.0
plant-3012,40,45,healthy,0.0,34.3,43.51,64.77,6.06,0.0
plant-3013,19,37,healthy,0.0,36.79,63.51,43.32,7.04,0.0
plant-3014,7,0,mold,0.956,24.35,84.28,19.17,5.97,1.0
plant-3015,29,36,early_blight,0.701,25.29,73.02,41.53,6.02,0.701
plant-3016,14,26,healthy,0.0,22.46,80.76,27.5,5.69,0.0
plant-3017,32,47,healthy,0.0,26.72,46.41,11.89,7.27,0.0
plant-3018,49,24,late_blight,0.468,22.24,51.34,51.37,6.81,0.562
plant-3019,23,10,healthy,0.0,15.72,79.62,8.24,7.22,0.0
plant-3020,3,22,healthy,0.0,30.99,47.87,27.52,5.62,0.0
plant-3021,22,3,healthy,0.0,28.92,63.38,48.41,7.47,0.0
plant-3022,40,34,early_blight,0.275,20.2,84.44,48.22,5.6,0.275
plant-3023,21,14,healthy,0.0,30.99,43.06,8.96,7.97,0.0
plant-3024,45,5,healthy,0.0,24.67,31.11,52.47,7.45,0.0
plant-3025,15,11,healthy,0.0,16.02,46.71,48.82,6.01,0.0
plant-3026,4,8,mold,0.226,17.22,58.24,57.73,6.09,0.226
plant-3027,16,43,healthy,0.0,17.22,67.33,31.06,7.95,0.0
plant-3028,1,25,healthy,0.0,22.88,46.17,65.3,7.84,0.0
plant-3029,36,40,healthy,0.0,17.11,67.66,49.21,5.78,0.0
plant-3030,33,44,healthy,0.0,27.22,92.2,12.3,6.26,0.0
plant-3031,45,25,nutrient_deficiency,0.996,24.32,73.94,12.01,6.62,1.0
plant-3032,30,42,late_blight,0.594,18.46,59.85,39.68,7.03,0.713
plant-3033,46,20,healthy,0.0,29.24,67.48,69.49,5.51,0.0
plant-3034,2,47,early_blight,0.536,26.73,64.41,45.92,7.18,0.536
plant-3035,34,45,healthy,0.0,27.34,85.22,68.7,7.6,0.0
plant-3036,24,4,mold,0.388,35.41,78.81,35.54,7.71,0.388
plant-3037,24,31,late_blight,0.342,16.21,67.51,69.75,7.36,0.41
plant-3038,13,44,healthy,0.0,16.29,89.37,68.68,7.64,0.0
plant-3039,30,26,nutrient_deficiency,0.779,28.79,35.65,40.54,6.99,0.701
plant-3040,30,35,healthy,0.0,20.88,48.54,16.6,6.76,0.0
plant-3041,25,22,healthy,0.0,16.79,87.16,20.53,6.44,0.0
plant-3042,19,8,healthy,0.0,35.79,80.79,22.2,5.7,0.0
plant-3043,17,7,healthy,0.0,37.71,73.76,39.22,7.15,0.0
plant-3044,31,22,healthy,0.0,27.15,67.33,16.28,6.4,0.0
plant-3045,40,14,healthy,0.0,22.85,32.89,62.1,6.3,0.0
plant-3046,48,2,healthy,0.0,27.94,91.34,49.06,5.93,0.0
plant-3047,38,2,healthy,0.0,32.01,79.98,51.57,6.08,0.0
plant-3048,6,24,nutrient_deficiency,0.63,37.12,91.6,40.38,7.69,0.567
plant-3049,9,29,healthy,0.0,18.76,79.0,26.75,6.28,0.0
plant-3050,7,7,healthy,0.0,28.12,93.87,40.63,6.6,0.0
plant-3051,5,36,healthy,0.0,32.09,58.3,9.76,5.51,0.0
plant-3052,40,5,healthy,0.0,16.52,84.89,37.26,6.24,0.0
plant-3053,10,13,healthy,0.0,31.57,56.13,6.54,5.73,0.0
plant-3054,10,12,healthy,0.0,17.77,48.43,53.02,7.25,0.0
plant-3055,41,2,healthy,0.0,21.91,84.88,55.85,7.1,0.0
plant-3056,44,15,healthy,0.0,20.83,62.68,68.49,7.18,0.0
plant-3057,48,35,healthy,0.0,30.06,50.07,28.73,6.52,0.0
plant-3058,25,34,healthy,0.0,16.07,74.67,61.12,6.4,0.0
plant-3059,18,40,healthy,0.0,32.84,59.0,52.23,7.25,0.0
plant-3060,29,28,healthy,0.0,24.12,94.75,35.72,7.69,0.0
plant-3061,31,2,healthy,0.0,37.44,81.84,60.43,6.52,0.0
plant-3062,15,18,healthy,0.0,17.16,51.3,56.53,7.44,0.0
plant-3063,24,9,healthy,0.0,29.53,69.0,9.29,7.71,0.0
plant-3064,1,13,healthy,0.0,24.41,58.34,67.95,7.72,0.0
plant-3065,35,43,early_blight,0.544,33.39,79.76,10.6,7.1,0.896
plant-3066,19,36,healthy,0.0,37.13,33.44,9.41,7.82,0.0
plant-3067,39,4,healthy,0.0,26.35,72.3,25.29,5.98,0.0
plant-3068,31,10,healthy,0.0,15.3,65.08,40.73,7.54,0.0
plant-3069,22,31,healthy,0.0,22.62,36.66,36.11,7.19,0.0
plant-3070,40,7,mold,0.479,35.06,57.04,13.59,7.62,0.741
plant-3071,38,1,healthy,0.0,32.88,78.05,22.86,6.5,0.0
plant-3072,45,49,healthy,0.0,35.37,71.45,40.98,5.66,0.0
plant-3073,29,27,mold,0.637,22.82,38.51,57.33,6.96,0.637
plant-3074,3,25,nutrient_deficiency,0.609,28.56,57.52,26.53,6.29,0.612
plant-3075,26,14,late_blight,0.717,36.94,55.5,34.16,6.17,0.86
plant-3076,13,1,healthy,0.0,15.79,43.27,65.89,6.12,0.0
plant-3077,33,3,nutrient_deficiency,0.537,17.21,77.48,20.51,6.6,0.636
plant-3078,42,29,mold,0.42,32.86,66.3,33.5,7.76,0.42
plant-3079,8,1,early_blight,0.375,30.09,48.06,39.99,7.77,0.375
plant-3080,49,33,healthy,0.0,24.32,45.18,19.55,7.47,0.0
plant-3081,14,11,early_blight,0.478,37.59,79.98,34.83,7.21,0.478
plant-3082,38,22,healthy,0.0,24.29,62.18,43.41,7.9,0.0
plant-3083,14,11,nutrient_deficiency,0.326,19.25,46.19,41.53,6.19,0.293
plant-3084,33,2,healthy,0.0,18.64,72.55,47.93,6.83,0.0
plant-3085,4,9,late_blight,0.227,23.29,48.17,49.74,7.52,0.272
plant-3086,30,31,healthy,0.0,25.31,57.32,31.94,7.11,0.0
plant-3087,27,6,healthy,0.0,16.31,60.08,61.0,7.12,0.0
plant-3088,0,7,healthy,0.0,16.7,55.4,64.21,7.86,0.0
plant-3089,43,1,healthy,0.0,24.81,63.96,12.93,6.64,0.0
plant-3090,19,22,healthy,0.0,23.27,38.9,8.24,6.49,0.0
plant-3091,43,25,healthy,0.0,18.64,50.31,32.02,6.71,0.0
plant-3092,14,45,healthy,0.0,28.33,81.27,8.33,7.17,0.0
plant-3093,13,19,healthy,0.0,25.17,89.88,16.92,7.12,0.0
plant-3094,2,28,healthy,0.0,22.68,66.26,35.38,6.94,0.0
plant-3095,12,45,healthy,0.0,34.66,71.02,46.25,6.04,0.0
plant-3096,18,8,early_blight,0.264,18.16,45.22,34.76,7.92,0.264
plant-3097,20,43,healthy,0.0,34.63,47.16,6.06,6.65,0.0
plant-3098,8,36,healthy,0.0,31.99,71.74,8.92,7.54,0.0
plant-3099,24,35,healthy,0.0,15.89,78.89,36.5,6.81,0.0
plant-3100,49,38,healthy,0.0,37.13,53.89,61.86,5.69,0.0
plant-3101,27,5,early_blight,0.886,23.72,34.85,49.85,6.78,0.886
plant-3102,0,7,mold,0.631,36.67,64.3,46.8,5.51,0.631
plant-3103,49,36,nutrient_deficiency,0.735,21.2,37.39,26.38,7.58,0.741
plant-3104,21,2,healthy,0.0,25.83,84.52,36.38,6.9,0.0
plant-3105,3,2,healthy,0.0,16.66,94.74,22.69,7.29,0.0
plant-3106,25,26,early_blight,0.544,31.13,62.08,11.94,7.02,0.872
plant-3107,8,46,healthy,0.0,37.01,49.19,13.24,6.58,0.0
plant-3108,44,30,healthy,0.0,35.8,60.45,14.68,7.43,0.0
plant-3109,6,37,mold,0.366,15.79,43.79,39.79,7.05,0.366
plant-3110,34,7,late_blight,0.597,19.22,36.83,56.25,7.74,0.716
plant-3111,21,16,healthy,0.0,30.03,90.9,46.52,6.14,0.0
plant-3112,10,11,healthy,0.0,28.15,72.31,68.14,5.61,0.0
plant-3113,37,41,healthy,0.0,17.2,68.41,55.16,7.08,0.0
plant-3114,31,3,healthy,0.0,26.5,76.07,35.97,5.57,0.0
plant-3115,34,18,healthy,0.0,36.73,83.57,51.41,7.64,0.0
plant-3116,7,32,late_blight,0.923,19.81,41.96,54.92,7.2,1.0
plant-3117,39,27,healthy,0.0,25.58,58.87,31.33,6.47,0.0
plant-3118,35,33,late_blight,0.647,18.16,37.46,65.32,6.17,0.776
plant-3119,34,0,healthy,0.0,27.45,32.77,31.43,5.97,0.0
plant-3120,43,34,healthy,0.0,35.08,85.88,39.11,5.99,0.0
plant-3121,45,23,healthy,0.0,34.14,72.02,14.04,6.18,0.0
plant-3122,29,28,healthy,0.0,27.77,55.85,24.36,7.05,0.0
plant-3123,28,44,healthy,0.0,33.71,68.87,41.47,7.09,0.0
plant-3124,10,39,healthy,0.0,19.01,64.31,34.76,7.02,0.0
plant-3125,29,43,healthy,0.0,30.21,55.05,62.23,5.75,0.0
plant-3126,11,28,healthy,0.0,28.66,48.03,13.05,7.08,0.0
plant-3127,46,7,healthy,0.0,34.41,86.56,68.14,6.49,0.0
plant-3128,23,3,healthy,0.0,29.13,88.21,35.01,7.26,0.0
plant-3129,12,12,early_blight,0.561,27.84,73.5,30.05,7.96,0.561
plant-3130,27,22,healthy,0.0,37.93,80.82,35.98,6.66,0.0
plant-3131,31,28,late_blight,0.25,17.49,91.96,67.77,5.65,0.3
plant-3132,31,45,healthy,0.0,22.99,92.11,55.23,7.0,0.0
plant-3133,2,14,early_blight,0.209,22.33,48.4,33.93,5.67,0.209
plant-3134,17,30,healthy,0.0,26.19,69.25,65.92,6.94,0.0
plant-3135,46,25,healthy,0.0,20.33,73.93,17.39,6.17,0.0
plant-3136,1,41,healthy,0.0,18.44,64.33,20.36,6.61,0.0
plant-3137,15,27,healthy,0.0,15.83,62.78,18.12,6.42,0.0
plant-3138,4,1,mold,0.5,15.45,83.93,32.69,7.64,0.5
plant-3139,8,33,mold,0.214,28.49,48.03,26.31,5.94,0.24
plant-3140,1,36,healthy,0.0,19.34,58.43,55.3,6.66,0.0
plant-3141,5,14,healthy,0.0,26.35,80.69,15.67,6.29,0.0
plant-3142,37,35,healthy,0.0,24.94,50.64,9.03,6.94,0.0
plant-3143,47,48,healthy,0.0,20.59,79.34,23.72,5.96,0.0
plant-3144,36,44,healthy,0.0,25.97,79.01,9.25,6.88,0.0
plant-3145,8,14,healthy,0.0,36.15,52.31,36.79,7.89,0.0
plant-3146,21,0,healthy,0.0,27.69,55.57,37.22,5.89,0.0
plant-3147,35,6,healthy,0.0,36.54,63.18,18.23,5.72,0.0
plant-3148,6,2,nutrient_deficiency,0.695,20.33,92.31,34.51,5.58,0.625
plant-3149,0,13,healthy,0.0,19.27,92.8,52.1,5.89,0.0
plant-3150,39,20,mold,0.833,35.27,31.92,63.34,7.0,0.833
plant-3151,1,8,healthy,0.0,30.39,85.73,23.96,7.42,0.0
plant-3152,31,29,early_blight,0.68,19.14,54.27,61.26,6.91,0.68
plant-3153,11,38,healthy,0.0,16.77,90.52,14.26,5.55,0.0
plant-3154,30,31,healthy,0.0,18.72,94.1,53.12,7.5,0.0
plant-3155,18,21,healthy,0.0,16.95,72.73,69.21,6.71,0.0
plant-3156,31,29,healthy,0.0,15.89,78.41,5.84,5.57,0.0
plant-3157,19,40,mold,0.689,17.56,45.8,35.18,7.89,0.689
plant-3158,27,32,healthy,0.0,35.28,36.2,37.04,7.78,0.0
plant-3159,9,15,healthy,0.0,34.06,89.63,43.41,7.31,0.0
plant-3160,23,32,healthy,0.0,32.84,43.75,11.8,6.43,0.0
plant-3161,21,4,healthy,0.0,33.81,49.71,65.26,5.72,0.0
plant-3162,28,17,healthy,0.0,20.56,55.19,57.63,7.07,0.0
plant-3163,43,45,healthy,0.0,18.09,49.95,10.53,7.75,0.0
